row_id,project_mode,app_type,monthly_users,expected_concurrent_users,requests_per_user_min,estimated_rps,peak_rps,budget_usd,storage_gb,performance_score,performance_available,cdn_present,database_intensity,api_intensity,realtime_required,realtime_connections,background_jobs,media_heavy,growth_rate,operational_skill,availability_level,high_availability,traffic_pattern,multi_region_required,autoscaling_required,managed_database_preferred,recommended_vcpu,recommended_ram_gb
WH-04424,LIVE_URL,SAAS,227927,3204,23.87,1274.66,2064.95,77.4,132.6,,0,0,MEDIUM,HIGH,1,2159,1,0,RAPID,ADVANCED,99.9,0,EVENING,0,0,1,32,64
WH-04425,NEW_IDEA,SAAS,331055,1674,7.32,204.23,457.47,134.21,73.8,,0,0,HIGH,HIGH,0,0,1,0,STABLE,ADVANCED,99.9,0,SEASONAL,0,1,0,32,64
WH-04426,LIVE_URL,PORTFOLIO,6513,3,3.02,0.15,0.3,16.81,73.3,70.4,1,0,LOW,LOW,0,0,0,0,STABLE,BEGINNER,99.95,1,WEEKEND,0,0,0,2,4
WH-04427,LIVE_URL,API_SERVICE,399823,36,26.94,16.16,24.57,16.35,41.7,47.5,1,0,HIGH,VERY_HIGH,0,0,0,0,STABLE,INTERMEDIATE,99.95,1,NORMAL,0,0,1,4,8
WH-04428,PLANNED,SAAS,117800,217,15.6,56.42,205.37,238.96,365.4,,0,1,VERY_HIGH,HIGH,0,0,0,1,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,16,32
WH-04429,PLANNED,CORPORATE,4724,13,3.4,0.74,3.02,19.53,90.0,,0,0,LOW,LOW,0,0,1,1,STABLE,BEGINNER,BASIC,0,EVENT_DRIVEN,0,0,1,2,4
WH-04430,PLANNED,API_SERVICE,12406,31,14.05,7.26,10.45,35.26,53.3,,0,0,MEDIUM,VERY_HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.95,1,WEEKEND,0,0,0,2,8
WH-04431,LIVE_URL,MARKETPLACE,342372,2172,19.77,715.67,1044.88,263.92,66.7,75.1,1,1,HIGH,HIGH,0,0,0,1,MEDIUM,INTERMEDIATE,99.95,1,NORMAL,0,1,0,32,64
WH-04432,LIVE_URL,API_SERVICE,140710,767,30.43,389.0,1629.9,210.07,68.6,91.1,1,0,HIGH,VERY_HIGH,0,0,1,0,MEDIUM,ADVANCED,99.99,1,EVENT_DRIVEN,1,1,1,32,64
WH-04433,NEW_IDEA,ECOMMERCE,272456,1634,15.22,414.49,754.37,102.69,40.9,,0,0,HIGH,HIGH,0,0,1,0,RAPID,ADVANCED,99.5,0,BUSINESS_HOURS,0,0,0,32,64
WH-04434,NEW_IDEA,NEWS,282730,112,4.17,7.78,9.42,33.49,339.1,,0,1,MEDIUM,MEDIUM,0,0,0,1,SLOW,INTERMEDIATE,99.5,0,NORMAL,0,0,0,1,8
WH-04435,PLANNED,PORTFOLIO,963,13,3.82,0.83,1.2,28.51,266.0,,0,0,LOW,LOW,0,0,1,1,STABLE,BEGINNER,99.95,1,NORMAL,0,0,0,2,4
WH-04436,PLANNED,EDUCATION,7774,42,10.29,7.2,14.41,80.87,639.6,,0,1,MEDIUM,MEDIUM,0,0,0,1,MEDIUM,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,2,4
WH-04437,PLANNED,EDUCATION,81549,19,10.86,3.44,5.16,38.35,48.4,,0,0,MEDIUM,HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.95,1,NORMAL,0,1,1,2,8
WH-04438,LIVE_URL,INTERNAL_BUSINESS,5373,3,6.54,0.33,1.07,45.89,51.8,75.7,1,1,MEDIUM,MEDIUM,0,0,1,0,MEDIUM,INTERMEDIATE,99.5,0,SEASONAL,0,0,1,1,4
WH-04439,LIVE_URL,ECOMMERCE,22510,292,17.29,84.14,128.74,45.47,102.0,68.4,1,0,MEDIUM,HIGH,0,0,1,0,SLOW,BEGINNER,99.9,0,EVENING,0,0,0,8,16
WH-04440,NEW_IDEA,PORTFOLIO,1020,8,1.46,0.19,0.28,8.0,13.3,,0,0,LOW,MEDIUM,0,0,0,0,STABLE,BEGINNER,99.95,1,NORMAL,0,0,0,2,4
WH-04441,NEW_IDEA,PORTFOLIO,14597,35,3.22,1.88,5.28,33.33,74.9,,0,1,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,1,4
WH-04442,NEW_IDEA,API_SERVICE,305503,3729,23.91,1486.01,3105.75,198.1,20.2,,0,0,LOW,VERY_HIGH,0,0,1,0,SLOW,ADVANCED,99.5,0,EVENING,0,0,0,32,32
WH-04443,LIVE_URL,ECOMMERCE,557536,1461,17.79,433.19,996.33,221.75,50.5,61.3,1,1,MEDIUM,HIGH,0,0,1,1,MEDIUM,INTERMEDIATE,99.95,1,EVENT_DRIVEN,0,0,1,32,64
WH-04444,LIVE_URL,API_SERVICE,206622,69,23.05,26.51,47.71,8.0,31.1,87.7,1,1,MEDIUM,VERY_HIGH,1,17,0,0,SLOW,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,4,8
WH-04445,LIVE_URL,ECOMMERCE,482619,3487,11.55,671.25,1745.24,193.69,514.7,51.7,1,0,HIGH,HIGH,0,0,1,1,MEDIUM,BEGINNER,99.9,0,SEASONAL,1,1,0,32,64
WH-04446,LIVE_URL,CORPORATE,35352,42,5.65,3.96,5.18,26.99,65.2,74.2,1,0,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,1,4
WH-04447,PLANNED,NEWS,29425,362,7.24,43.68,60.72,45.66,418.7,,0,0,MEDIUM,MEDIUM,0,0,0,1,SLOW,INTERMEDIATE,BASIC,0,NORMAL,0,0,1,2,8
WH-04448,PLANNED,ECOMMERCE,106262,113,6.4,12.05,20.25,62.79,214.6,,0,0,HIGH,HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,1,2,8
WH-04449,LIVE_URL,API_SERVICE,347079,4964,23.6,1952.51,4236.94,2767.69,193.5,90.7,1,0,HIGH,VERY_HIGH,0,0,0,0,RAPID,ADVANCED,99.9,0,SEASONAL,0,1,1,32,64
WH-04450,NEW_IDEA,MARKETPLACE,353820,5686,10.65,1009.26,2644.27,260.88,28.2,,0,1,HIGH,VERY_HIGH,1,1330,1,0,RAPID,ADVANCED,99.95,1,EVENT_DRIVEN,0,0,0,32,64
WH-04451,NEW_IDEA,SAAS,1233394,6235,15.7,1631.49,3556.65,338.47,158.4,,0,1,HIGH,HIGH,0,0,1,0,SLOW,ADVANCED,99.95,1,EVENT_DRIVEN,0,1,1,32,64
WH-04452,LIVE_URL,ECOMMERCE,24625,32,17.11,9.13,15.24,30.34,90.7,58.7,1,0,HIGH,MEDIUM,0,0,1,0,MEDIUM,ADVANCED,99.9,0,WEEKEND,0,0,1,2,8
WH-04453,LIVE_URL,EDUCATION,175066,184,7.88,24.17,58.48,17.4,20.4,,0,1,MEDIUM,MEDIUM,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,2,4
WH-04454,LIVE_URL,SAAS,273480,799,20.17,268.6,343.8,52.94,65.1,76.7,1,1,HIGH,HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.99,1,NORMAL,0,0,1,16,32
WH-04455,PLANNED,CORPORATE,45269,99,2.96,4.88,8.84,17.53,10.0,,0,1,LOW,LOW,0,0,0,0,MEDIUM,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,1,1,4
WH-04456,LIVE_URL,NEWS,43788,266,5.18,22.96,44.09,15.54,22.2,91.1,1,1,MEDIUM,MEDIUM,0,0,1,0,SLOW,INTERMEDIATE,99.9,0,SEASONAL,0,0,1,1,4
WH-04457,PLANNED,INTERNAL_BUSINESS,28894,12,7.22,1.44,3.02,27.26,29.1,,0,1,MEDIUM,HIGH,0,0,0,0,MEDIUM,ADVANCED,99.9,0,SEASONAL,0,0,0,2,4
WH-04458,PLANNED,MARKETPLACE,22583,86,13.13,18.82,55.89,10.26,25.3,,0,0,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,4,8
WH-04459,LIVE_URL,BLOG,11383,11,2.06,0.38,0.6,39.94,73.0,94.8,1,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,99.95,1,EVENING,0,0,1,2,4
WH-04460,NEW_IDEA,MARKETPLACE,392756,1442,12.5,300.42,835.16,167.62,14.1,,0,0,MEDIUM,MEDIUM,1,1060,1,0,STABLE,ADVANCED,BASIC,0,EVENT_DRIVEN,0,0,0,32,64
WH-04461,LIVE_URL,ECOMMERCE,292189,2231,14.05,522.43,700.05,99.1,46.7,48.7,1,0,VERY_HIGH,MEDIUM,0,0,0,0,SLOW,ADVANCED,99.9,0,EVENING,0,0,1,32,64
WH-04462,PLANNED,BLOG,22540,63,3.57,3.75,5.1,33.14,32.3,,0,0,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.99,1,NORMAL,0,0,0,2,4
WH-04463,PLANNED,PORTFOLIO,1718,7,1.08,0.13,0.17,9.74,12.1,,0,1,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.95,1,WEEKEND,0,0,1,2,4
WH-04464,PLANNED,CORPORATE,21584,126,5.79,12.16,17.27,15.62,11.3,,0,1,LOW,LOW,0,0,0,0,SLOW,BEGINNER,BASIC,0,WEEKEND,0,0,1,1,4
WH-04465,NEW_IDEA,SAAS,865530,2350,20.03,784.51,1702.38,194.79,40.7,,0,1,MEDIUM,HIGH,0,0,1,0,STABLE,ADVANCED,99.95,1,SEASONAL,1,0,1,32,64
WH-04466,PLANNED,SAAS,295320,3641,16.1,977.0,2247.1,764.19,18.3,,0,1,MEDIUM,MEDIUM,1,2178,1,0,STABLE,INTERMEDIATE,99.95,1,SEASONAL,0,1,0,32,64
WH-04467,NEW_IDEA,SAAS,757187,5072,17.64,1491.17,2892.87,736.92,58.3,,0,0,MEDIUM,HIGH,0,0,0,0,MEDIUM,INTERMEDIATE,99.5,0,BUSINESS_HOURS,0,0,1,32,64
WH-04468,NEW_IDEA,PORTFOLIO,2945,6,2.42,0.24,0.77,23.59,60.7,,0,0,LOW,LOW,0,0,1,1,MEDIUM,BEGINNER,99.5,0,SEASONAL,0,0,0,2,4
WH-04469,NEW_IDEA,CORPORATE,15633,67,3.12,3.48,6.45,11.5,29.5,,0,1,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,SEASONAL,0,1,0,2,4
WH-04470,PLANNED,CORPORATE,4565,12,4.66,0.93,1.65,8.0,13.7,,0,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.5,0,BUSINESS_HOURS,0,1,0,2,4
WH-04471,NEW_IDEA,SAAS,1411363,4110,23.35,1599.47,2303.24,229.32,301.2,,0,0,VERY_HIGH,HIGH,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,NORMAL,0,0,1,32,64
WH-04472,PLANNED,MARKETPLACE,229335,5478,15.97,1458.06,3878.44,1168.93,167.6,,0,0,VERY_HIGH,HIGH,0,0,1,1,MEDIUM,INTERMEDIATE,BASIC,0,SEASONAL,0,1,0,32,64
WH-04473,PLANNED,CORPORATE,82756,22,4.8,1.76,5.03,18.9,168.2,,0,1,LOW,LOW,0,0,0,1,RAPID,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,1,1,4
WH-04474,LIVE_URL,SAAS,1406531,3161,17.18,905.1,1710.64,184.5,19.0,74.7,1,0,HIGH,VERY_HIGH,1,1114,0,0,MEDIUM,ADVANCED,99.99,1,WEEKEND,1,0,0,32,64
WH-04475,LIVE_URL,INTERNAL_BUSINESS,231,4,7.94,0.53,0.71,28.27,49.9,69.8,1,1,MEDIUM,MEDIUM,0,0,1,0,MEDIUM,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,2,4
WH-04476,LIVE_URL,ECOMMERCE,52990,761,10.69,135.58,219.65,46.88,674.0,77.1,1,0,HIGH,HIGH,1,410,1,1,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,1,1,16,32
WH-04477,PLANNED,API_SERVICE,319268,3191,15.31,814.24,2825.4,204.34,61.9,,0,1,MEDIUM,VERY_HIGH,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,SEASONAL,0,1,0,32,64
WH-04478,PLANNED,SAAS,5444,80,5.98,7.97,12.12,17.86,45.9,,0,1,HIGH,HIGH,1,24,1,0,SLOW,INTERMEDIATE,99.5,0,BUSINESS_HOURS,0,0,1,1,8
WH-04479,LIVE_URL,API_SERVICE,40091,1078,28.59,513.67,924.6,131.35,35.8,71.3,1,1,MEDIUM,VERY_HIGH,0,0,1,0,MEDIUM,ADVANCED,99.95,1,EVENING,0,1,1,32,64
WH-04480,PLANNED,SAAS,5273,106,14.89,26.31,64.19,36.13,48.5,,0,0,HIGH,HIGH,1,51,1,0,RAPID,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,1,4,8
WH-04481,PLANNED,PORTFOLIO,1109,27,3.5,1.57,2.16,25.54,29.6,,0,0,LOW,LOW,0,0,0,0,MEDIUM,INTERMEDIATE,BASIC,0,NORMAL,0,0,0,2,4
WH-04482,PLANNED,MARKETPLACE,542407,4507,18.04,1355.1,2290.13,221.75,27.1,,0,0,HIGH,MEDIUM,1,3307,1,0,MEDIUM,ADVANCED,99.95,1,BUSINESS_HOURS,0,0,1,32,64
WH-04483,PLANNED,ECOMMERCE,428482,868,5.61,81.16,154.2,30.49,162.5,,0,0,HIGH,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,0,0,8,16
WH-04484,NEW_IDEA,MEDIA_STREAMING,469137,112,4.36,8.14,16.11,31.46,221.7,,0,1,MEDIUM,LOW,0,0,0,1,MEDIUM,BEGINNER,99.5,0,BUSINESS_HOURS,0,0,1,1,4
WH-04485,LIVE_URL,CORPORATE,4097,56,4.66,4.35,5.78,29.68,50.9,99.0,1,0,LOW,LOW,0,0,0,0,SLOW,BEGINNER,99.95,1,NORMAL,0,0,0,2,4
WH-04486,PLANNED,SAAS,149466,2779,15.3,708.65,2225.15,545.28,112.8,,0,0,VERY_HIGH,VERY_HIGH,0,0,0,0,SLOW,INTERMEDIATE,99.5,0,EVENT_DRIVEN,0,0,0,32,64
WH-04487,NEW_IDEA,SAAS,1647191,7233,23.87,2877.53,5208.33,522.62,29.3,,0,0,HIGH,HIGH,0,0,1,0,RAPID,BEGINNER,99.95,1,EVENING,0,1,0,32,64
WH-04488,PLANNED,NEWS,110891,880,8.2,120.27,236.93,46.66,104.6,,0,1,MEDIUM,MEDIUM,0,0,0,1,MEDIUM,ADVANCED,99.99,1,EVENING,0,0,0,8,16
WH-04489,PLANNED,MARKETPLACE,310114,4069,11.95,810.41,1612.71,507.61,76.3,,0,0,MEDIUM,HIGH,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,EVENING,0,1,0,32,64
WH-04490,LIVE_URL,SAAS,72011,2115,16.68,587.97,970.15,375.81,42.1,52.4,1,1,MEDIUM,HIGH,1,1199,0,0,SLOW,INTERMEDIATE,99.95,1,BUSINESS_HOURS,0,0,0,32,64
WH-04491,PLANNED,SAAS,35542,75,21.33,26.66,38.93,25.3,17.5,,0,1,MEDIUM,VERY_HIGH,0,0,0,0,SLOW,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,0,2,8
WH-04492,NEW_IDEA,BLOG,68805,6,3.45,0.35,0.59,23.76,70.7,,0,1,LOW,LOW,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,BUSINESS_HOURS,0,0,1,2,4
WH-04493,PLANNED,INTERNAL_BUSINESS,643,14,8.83,2.06,3.98,15.34,75.8,,0,1,MEDIUM,MEDIUM,0,0,0,0,SLOW,BEGINNER,99.5,0,SEASONAL,0,0,0,2,4
WH-04494,LIVE_URL,MEDIA_STREAMING,504393,160,4.11,10.96,20.6,24.16,128.0,67.8,1,1,HIGH,HIGH,0,0,1,1,SLOW,BEGINNER,BASIC,0,EVENING,0,0,1,2,8
WH-04495,PLANNED,API_SERVICE,912562,2191,27.48,1003.48,1946.75,169.12,20.5,,0,1,LOW,VERY_HIGH,0,0,0,0,SLOW,ADVANCED,99.95,1,BUSINESS_HOURS,0,1,0,32,32
WH-04496,PLANNED,MARKETPLACE,287406,5763,18.09,1737.54,2345.69,323.03,1040.1,,0,0,VERY_HIGH,MEDIUM,0,0,1,1,SLOW,INTERMEDIATE,99.99,1,NORMAL,1,0,1,32,64
WH-04497,PLANNED,MARKETPLACE,169503,2594,9.02,389.96,1427.27,113.58,48.8,,0,1,MEDIUM,HIGH,0,0,0,0,RAPID,ADVANCED,99.99,1,EVENT_DRIVEN,0,1,1,32,64
WH-04498,PLANNED,MARKETPLACE,48533,757,8.13,102.57,156.94,36.54,96.3,,0,1,MEDIUM,HIGH,0,0,1,0,SLOW,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,8,16
WH-04499,PLANNED,CORPORATE,21982,119,1.78,3.53,5.97,25.04,78.6,,0,0,LOW,LOW,0,0,1,0,MEDIUM,INTERMEDIATE,BASIC,0,BUSINESS_HOURS,0,0,0,2,4
WH-04500,PLANNED,PORTFOLIO,558,5,1.58,0.13,0.4,16.73,52.1,,0,0,LOW,LOW,0,0,0,1,RAPID,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,0,2,4
WH-04501,PLANNED,ECOMMERCE,256575,67,17.19,19.2,25.53,49.88,281.0,,0,1,HIGH,HIGH,0,0,0,1,STABLE,ADVANCED,99.9,0,NORMAL,0,0,1,2,8
WH-04502,LIVE_URL,ECOMMERCE,12734,65,9.87,10.69,22.35,39.18,111.9,,0,1,HIGH,HIGH,0,0,1,0,RAPID,BEGINNER,99.95,1,EVENING,0,1,0,2,8
WH-04503,LIVE_URL,PORTFOLIO,647,6,2.68,0.27,0.52,22.54,29.1,,0,0,LOW,LOW,0,0,0,0,RAPID,ADVANCED,BASIC,0,BUSINESS_HOURS,0,0,0,1,4
WH-04504,PLANNED,MARKETPLACE,67658,190,15.47,48.99,62.71,21.15,49.9,,0,0,MEDIUM,VERY_HIGH,1,105,1,0,MEDIUM,INTERMEDIATE,99.95,1,WEEKEND,0,0,1,4,8
WH-04505,PLANNED,MARKETPLACE,262315,1212,7.76,156.75,228.86,39.07,124.0,,0,0,HIGH,HIGH,0,0,1,1,MEDIUM,ADVANCED,99.9,0,EVENING,0,0,0,16,32
WH-04506,LIVE_URL,ECOMMERCE,262357,2788,13.33,619.4,2570.51,378.69,118.5,77.0,1,1,MEDIUM,MEDIUM,0,0,1,0,MEDIUM,BEGINNER,BASIC,0,EVENT_DRIVEN,1,0,1,32,64
WH-04507,PLANNED,SAAS,51317,96,11.0,17.6,22.88,26.47,27.1,,0,0,HIGH,HIGH,0,0,1,0,RAPID,ADVANCED,BASIC,0,BUSINESS_HOURS,0,0,1,1,8
WH-04508,LIVE_URL,API_SERVICE,325609,4812,9.59,769.12,2307.35,199.96,130.8,44.8,1,0,MEDIUM,VERY_HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,EVENT_DRIVEN,0,0,0,32,64
WH-04509,LIVE_URL,SAAS,108443,2052,22.32,763.34,1442.72,271.48,48.0,50.3,1,1,HIGH,HIGH,0,0,0,0,RAPID,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,0,32,64
WH-04510,LIVE_URL,INTERNAL_BUSINESS,1485,14,8.89,2.07,4.17,31.22,15.7,87.1,1,1,MEDIUM,LOW,0,0,1,0,SLOW,ADVANCED,99.5,0,WEEKEND,0,0,0,2,4
WH-04511,LIVE_URL,BLOG,2241,24,3.31,1.32,5.04,12.95,34.5,64.5,1,0,LOW,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.99,1,EVENT_DRIVEN,0,0,0,2,4
WH-04512,PLANNED,API_SERVICE,561505,1325,17.03,376.08,1007.89,250.19,50.5,,0,1,MEDIUM,HIGH,0,0,1,0,MEDIUM,INTERMEDIATE,99.95,1,SEASONAL,0,1,1,32,64
WH-04513,LIVE_URL,API_SERVICE,1342873,3807,31.83,2019.61,3635.3,849.08,39.3,,0,1,MEDIUM,HIGH,0,0,1,0,RAPID,INTERMEDIATE,99.95,1,SEASONAL,0,0,1,32,64
WH-04514,LIVE_URL,NEWS,114991,64,8.44,9.0,20.35,30.07,244.3,87.6,1,1,LOW,MEDIUM,0,0,0,1,MEDIUM,INTERMEDIATE,99.9,0,SEASONAL,0,0,0,1,4
WH-04515,PLANNED,API_SERVICE,1093859,3376,19.27,1084.26,1929.98,182.96,10.0,,0,1,LOW,VERY_HIGH,0,0,1,0,STABLE,INTERMEDIATE,99.5,0,WEEKEND,0,1,1,32,32
WH-04516,LIVE_URL,BLOG,6087,16,2.5,0.67,1.01,16.08,42.1,65.8,1,1,LOW,LOW,0,0,0,1,RAPID,BEGINNER,99.99,1,NORMAL,0,0,0,2,4
WH-04517,LIVE_URL,ECOMMERCE,659990,107,17.13,30.55,50.1,37.82,120.9,64.4,1,0,VERY_HIGH,HIGH,0,0,0,0,SLOW,BEGINNER,99.95,1,BUSINESS_HOURS,0,0,1,4,16
WH-04518,LIVE_URL,SAAS,1546518,672,8.1,90.72,168.74,48.84,80.5,73.8,1,1,HIGH,HIGH,0,0,1,0,RAPID,BEGINNER,99.5,0,SEASONAL,0,0,0,8,16
WH-04519,PLANNED,SAAS,492077,4862,11.86,961.06,1422.36,222.12,84.3,,0,1,HIGH,HIGH,0,0,1,0,STABLE,BEGINNER,99.99,1,NORMAL,1,1,0,32,64
WH-04520,NEW_IDEA,BLOG,11311,7,2.37,0.28,0.95,21.96,42.7,,0,1,LOW,LOW,0,0,1,0,STABLE,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,1,0,2,4
WH-04521,LIVE_URL,API_SERVICE,111226,1726,29.68,853.79,3568.86,284.47,83.7,86.1,1,1,MEDIUM,VERY_HIGH,0,0,1,0,MEDIUM,ADVANCED,99.9,0,EVENT_DRIVEN,0,0,1,32,64
WH-04522,LIVE_URL,ECOMMERCE,281772,3114,12.05,625.4,1113.2,326.35,34.4,69.2,1,1,HIGH,HIGH,0,0,1,0,RAPID,ADVANCED,99.99,1,BUSINESS_HOURS,0,1,1,32,64
WH-04523,PLANNED,EDUCATION,254567,145,9.62,23.25,30.92,35.04,62.0,,0,0,MEDIUM,MEDIUM,0,0,0,1,RAPID,BEGINNER,99.95,1,NORMAL,0,0,0,2,8
WH-04524,PLANNED,MARKETPLACE,10597,49,14.79,12.08,18.6,38.48,97.0,,0,0,MEDIUM,MEDIUM,1,29,0,0,SLOW,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,1,1,4
WH-04525,NEW_IDEA,ECOMMERCE,51904,94,6.71,10.51,42.57,17.17,190.7,,0,1,HIGH,MEDIUM,0,0,0,0,SLOW,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,1,2,8
WH-04526,LIVE_URL,INTERNAL_BUSINESS,313,2,5.14,0.17,0.21,46.45,272.4,76.2,1,0,HIGH,MEDIUM,0,0,0,0,RAPID,INTERMEDIATE,99.9,0,NORMAL,0,0,0,1,8
WH-04527,LIVE_URL,CORPORATE,33058,50,2.7,2.25,3.26,13.76,34.2,68.8,1,1,LOW,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.95,1,NORMAL,0,0,1,2,4
WH-04528,PLANNED,SAAS,430670,2897,18.11,874.41,2186.03,508.18,263.7,,0,0,HIGH,HIGH,1,1825,1,0,MEDIUM,BEGINNER,99.9,0,EVENT_DRIVEN,0,1,1,32,64
WH-04529,PLANNED,PORTFOLIO,23777,33,2.54,1.4,2.04,24.42,19.4,,0,0,LOW,LOW,0,0,0,0,SLOW,INTERMEDIATE,99.95,1,NORMAL,0,0,1,2,4
WH-04530,LIVE_URL,SAAS,25705,184,13.28,40.73,119.73,28.13,224.9,76.0,1,0,HIGH,HIGH,0,0,1,1,MEDIUM,ADVANCED,BASIC,0,SEASONAL,0,0,1,8,16
WH-04531,PLANNED,NEWS,1067441,225,3.41,12.79,26.73,28.0,72.4,,0,0,MEDIUM,HIGH,0,0,0,1,STABLE,INTERMEDIATE,BASIC,0,EVENING,0,1,1,2,8
WH-04532,PLANNED,BLOG,2006,35,3.35,1.95,7.45,48.55,74.0,,0,0,LOW,LOW,0,0,0,0,MEDIUM,ADVANCED,99.5,0,EVENT_DRIVEN,0,0,0,2,4
WH-04533,LIVE_URL,PORTFOLIO,11415,58,1.06,1.02,2.19,8.61,10.6,83.3,1,1,LOW,LOW,0,0,1,0,STABLE,BEGINNER,99.95,1,EVENT_DRIVEN,0,0,1,2,4
WH-04534,LIVE_URL,EDUCATION,14226,354,9.9,58.41,243.57,50.79,40.8,,0,0,MEDIUM,MEDIUM,0,0,0,0,STABLE,INTERMEDIATE,99.99,1,EVENT_DRIVEN,0,0,1,8,16
WH-04535,PLANNED,CORPORATE,20250,45,3.14,2.35,9.84,13.95,10.0,,0,1,LOW,MEDIUM,0,0,0,0,MEDIUM,BEGINNER,99.9,0,EVENT_DRIVEN,0,0,1,1,4
WH-04536,LIVE_URL,PORTFOLIO,14891,10,3.84,0.64,1.81,12.06,10.0,86.4,1,1,LOW,LOW,0,0,0,0,RAPID,BEGINNER,99.9,0,EVENT_DRIVEN,0,0,1,1,2
WH-04537,PLANNED,SAAS,21842,34,14.08,7.98,9.41,22.91,18.2,,0,1,MEDIUM,HIGH,1,28,0,0,MEDIUM,BEGINNER,99.95,1,NORMAL,0,0,0,2,8
WH-04538,PLANNED,MARKETPLACE,102813,234,11.46,44.69,63.91,40.34,486.8,,0,1,MEDIUM,HIGH,0,0,1,1,SLOW,ADVANCED,99.5,0,WEEKEND,0,0,1,4,8
WH-04539,LIVE_URL,SAAS,233011,715,12.7,151.34,222.47,57.06,198.7,55.6,1,1,HIGH,HIGH,1,507,1,0,MEDIUM,BEGINNER,99.9,0,BUSINESS_HOURS,0,0,1,16,32
WH-04540,LIVE_URL,PORTFOLIO,3902,6,3.92,0.39,1.26,22.68,45.1,56.4,1,1,LOW,LOW,0,0,0,1,RAPID,BEGINNER,99.9,0,SEASONAL,0,0,0,1,4
WH-04541,NEW_IDEA,MARKETPLACE,19903,248,13.23,54.68,76.56,26.79,108.0,,0,0,HIGH,HIGH,0,0,0,0,MEDIUM,BEGINNER,99.9,0,WEEKEND,0,0,1,4,8
WH-04542,LIVE_URL,ECOMMERCE,22236,171,11.99,34.17,49.21,28.67,76.8,74.7,1,0,VERY_HIGH,MEDIUM,0,0,1,0,SLOW,ADVANCED,99.9,0,BUSINESS_HOURS,0,0,1,4,16
WH-04543,NEW_IDEA,CORPORATE,44533,121,2.15,4.34,7.37,25.21,17.6,,0,1,LOW,MEDIUM,0,0,1,0,SLOW,BEGINNER,BASIC,0,BUSINESS_HOURS,0,0,0,2,4
WH-04544,PLANNED,EDUCATION,3575,45,10.85,8.14,14.32,50.3,56.2,,0,1,LOW,MEDIUM,1,14,0,0,RAPID,BEGINNER,99.5,0,WEEKEND,0,1,0,2,4
WH-04545,LIVE_URL,CORPORATE,3474,37,5.2,3.21,11.8,28.42,29.1,91.2,1,0,LOW,MEDIUM,0,0,0,0,MEDIUM,INTERMEDIATE,99.9,0,EVENT_DRIVEN,0,0,0,1,4
WH-04546,PLANNED,BLOG,32080,19,3.07,0.97,1.65,16.86,42.4,,0,1,LOW,LOW,0,0,0,0,STABLE,INTERMEDIATE,99.9,0,EVENING,0,0,0,1,4
WH-04547,NEW_IDEA,API_SERVICE,17680,54,29.55,26.6,31.12,25.92,10.3,,0,1,LOW,VERY_HIGH,0,0,0,0,SLOW,BEGINNER,99.5,0,NORMAL,0,0,0,2,4
